6,36668,-0.13,-0.80,9.62,0.05,-0.01,-0.14,-0.18,-0.79,9.77
6,36730,-0.13,-0.77,9.62,0.03,0.00,-0.15,-0.18,-0.79,9.77
5,36793,-0.14,-0.79,9.64,0.03,-0.01,-0.11,-0.18,-0.79,9.77
7,36855,-0.13,-0.78,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,36916,-0.13,-0.79,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
6,36978,-0.15,-0.78,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
7,37038,-0.14,-0.78,9.63,0.04,0.01,-0.13,-0.18,-0.79,9.77
5,37100,-0.13,-0.78,9.65,0.04,0.00,-0.11,-0.18,-0.79,9.77
7,37160,-0.15,-0.78,9.65,0.04,0.00,-0.13,-0.18,-0.79,9.77
5,37224,-0.15,-0.78,9.61,0.03,0.00,-0.16,-0.18,-0.79,9.77
6,37284,-0.14,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
6,37346,-0.13,-0.78,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
6,37407,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
6,37468,-0.13,-0.79,9.65,0.05,0.00,-0.11,-0.18,-0.79,9.77
7,37529,-0.14,-0.79,9.65,0.04,0.00,-0.11,-0.18,-0.79,9.77
6,37591,-0.15,-0.79,9.66,0.03,0.01,-0.12,-0.18,-0.79,9.77
6,37652,-0.14,-0.79,9.66,0.03,0.00,-0.11,-0.18,-0.79,9.77
6,37714,-0.14,-0.80,9.65,0.04,0.00,-0.12,-0.18,-0.79,9.77
8,37775,-0.14,-0.78,9.64,0.03,0.00,-0.12,-0.18,-0.79,9.77
6,37835,-0.14,-0.80,9.65,0.03,-0.01,-0.11,-0.18,-0.79,9.77
7,37898,-0.14,-0.78,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
7,37959,-0.14,-0.78,9.64,0.04,0.01,-0.12,-0.18,-0.79,9.77
6,38022,-0.13,-0.79,9.62,0.03,-0.01,-0.13,-0.18,-0.79,9.77
6,38084,-0.14,-0.78,9.63,0.02,0.01,-0.16,-0.18,-0.79,9.77
5,38146,-0.14,-0.76,9.64,0.04,0.02,-0.12,-0.18,-0.79,9.77
6,38207,-0.13,-0.78,9.65,0.04,0.00,-0.11,-0.18,-0.79,9.77
6,38268,-0.13,-0.80,9.64,0.04,-0.01,-0.12,-0.18,-0.79,9.77
5,38330,-0.13,-0.80,9.63,0.04,-0.01,-0.13,-0.18,-0.79,9.77
5,38392,-0.15,-0.78,9.62,0.03,0.00,-0.12,-0.18,-0.79,9.77
5,38454,-0.14,-0.79,9.65,0.05,0.00,-0.13,-0.18,-0.79,9.77
7,38515,-0.11,-0.79,9.64,0.06,0.00,-0.12,-0.18,-0.79,9.77
6,38577,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
7,38638,-0.13,-0.78,9.65,0.04,0.01,-0.11,-0.18,-0.79,9.77
6,38699,-0.13,-0.76,9.65,0.04,0.02,-0.11,-0.18,-0.79,9.77
6,38760,-0.13,-0.78,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,38822,-0.13,-0.79,9.60,0.05,0.00,-0.16,-0.18,-0.79,9.77
6,38885,-0.13,-0.79,9.62,0.04,0.00,-0.12,-0.18,-0.79,9.77
7,38944,-0.13,-0.79,9.61,0.04,0.00,-0.12,-0.18,-0.79,9.77
5,39008,-0.13,-0.79,9.66,0.04,0.00,-0.10,-0.18,-0.79,9.77
5,39068,-0.13,-0.78,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
7,39130,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
7,39189,-0.16,-0.77,9.63,0.02,0.01,-0.13,-0.18,-0.79,9.77
6,39250,-0.13,-0.79,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,39313,-0.15,-0.79,9.66,0.03,0.00,-0.13,-0.18,-0.79,9.77
6,39374,-0.14,-0.79,9.65,0.04,0.00,-0.11,-0.18,-0.79,9.77
6,39436,-0.15,-0.79,9.62,0.03,0.00,-0.15,-0.18,-0.79,9.77
5,39497,-0.13,-0.78,9.65,0.04,0.01,-0.11,-0.18,-0.79,9.77
6,39559,-0.16,-0.79,9.65,0.02,0.00,-0.11,-0.18,-0.79,9.77
5,39619,-0.16,-0.79,9.66,0.02,0.00,-0.10,-0.18,-0.79,9.77
5,39681,-0.14,-0.79,9.61,0.04,0.00,-0.15,-0.18,-0.79,9.77
6,39741,-0.12,-0.79,9.61,0.05,0.00,-0.15,-0.18,-0.79,9.77
5,39803,-0.13,-0.79,9.67,0.04,0.00,-0.10,-0.18,-0.79,9.77
7,39866,-0.13,-0.77,9.66,0.04,0.00,-0.11,-0.18,-0.79,9.77
6,39928,-0.13,-0.79,9.63,0.05,0.00,-0.13,-0.18,-0.79,9.77
6,39988,-0.14,-0.78,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
6,40049,-0.12,-0.79,9.65,0.05,0.00,-0.11,-0.18,-0.79,9.77
7,40111,-0.14,-0.78,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
5,40171,-0.13,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
5,40233,-0.13,-0.80,9.64,0.05,0.00,-0.13,-0.18,-0.79,9.77
7,40295,-0.15,-0.79,9.63,0.03,0.02,-0.11,-0.18,-0.79,9.77
5,40357,-0.15,-0.78,9.64,0.05,0.00,-0.11,-0.18,-0.79,9.77
7,40418,-0.14,-0.78,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
5,40479,-0.13,-0.79,9.62,0.04,0.00,-0.14,-0.18,-0.79,9.77
5,40540,-0.15,-0.79,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
5,40601,-0.14,-0.78,9.64,0.04,0.01,-0.12,-0.18,-0.79,9.77
7,40663,-0.14,-0.79,9.63,0.03,0.00,-0.13,-0.18,-0.79,9.77
5,40724,-0.14,-0.78,9.66,0.04,0.00,-0.13,-0.18,-0.79,9.77
6,40786,-0.16,-0.81,9.63,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,40847,-0.12,-0.79,9.63,0.04,0.00,-0.11,-0.18,-0.79,9.77
6,40908,-0.12,-0.82,9.63,0.05,-0.03,-0.13,-0.18,-0.79,9.77
6,40971,-0.14,-0.79,9.65,0.04,0.00,-0.11,-0.18,-0.79,9.77
7,41032,-0.14,-0.81,9.64,0.03,-0.02,-0.12,-0.18,-0.79,9.77
5,41095,-0.14,-0.79,9.66,0.04,0.02,-0.12,-0.18,-0.79,9.77
7,41155,-0.14,-0.79,9.64,0.02,0.00,-0.10,-0.18,-0.79,9.77
7,41218,-0.13,-0.80,9.63,0.05,-0.01,-0.13,-0.18,-0.79,9.77
7,41280,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
7,41339,-0.15,-0.79,9.63,0.02,0.00,-0.13,-0.18,-0.79,9.77
6,41402,-0.13,-0.79,9.65,0.05,0.00,-0.11,-0.18,-0.79,9.77
6,41463,-0.15,-0.78,9.65,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,41526,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
6,41586,-0.15,-0.80,9.61,0.04,-0.01,-0.13,-0.18,-0.79,9.77
7,41649,-0.14,-0.81,9.67,0.04,-0.02,-0.10,-0.18,-0.79,9.77
6,41711,-0.14,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
6,41773,-0.13,-0.76,9.62,0.04,0.02,-0.14,-0.18,-0.79,9.77
6,41833,-0.13,-0.81,9.61,0.04,-0.02,-0.16,-0.18,-0.79,9.77
7,41896,-0.14,-0.79,9.63,0.02,0.00,-0.10,-0.18,-0.79,9.77
5,41958,-0.12,-0.78,9.63,0.06,0.01,-0.13,-0.18,-0.79,9.77
5,42019,-0.14,-0.81,9.62,0.04,-0.02,-0.14,-0.18,-0.79,9.77
7,42082,-0.14,-0.79,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
8,42142,-0.13,-0.78,9.62,0.04,0.01,-0.14,-0.18,-0.79,9.77
6,42204,-0.13,-0.78,9.62,0.04,0.01,-0.14,-0.18,-0.79,9.77
5,42266,-0.13,-0.78,9.67,0.05,0.00,-0.12,-0.18,-0.79,9.77
6,42328,-0.14,-0.78,9.62,0.05,0.00,-0.14,-0.18,-0.79,9.77
6,42388,-0.13,-0.79,9.63,0.04,0.00,-0.13,-0.18,-0.79,9.77
5,42451,-0.16,-0.78,9.63,0.02,0.01,-0.13,-0.18,-0.79,9.77
6,42512,-0.13,-0.77,9.65,0.04,0.01,-0.11,-0.18,-0.79,9.77
7,42572,-0.12,-0.78,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
5,42633,-0.15,-0.79,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
6,42695,-0.14,-0.78,9.65,0.06,-0.01,-0.11,-0.18,-0.79,9.77
5,42758,-0.14,-0.77,9.65,0.03,0.00,-0.12,-0.18,-0.79,9.77
6,42819,-0.13,-0.79,9.65,0.05,0.00,-0.11,-0.18,-0.79,9.77
6,42881,-0.15,-0.78,9.62,0.03,0.00,-0.14,-0.18,-0.79,9.77
6,42941,-0.14,-0.80,9.64,0.04,-0.01,-0.12,-0.18,-0.79,9.77
6,43003,-0.12,-0.80,9.64,0.05,-0.01,-0.12,-0.18,-0.79,9.77
6,43068,-0.13,-0.79,9.64,0.02,0.01,-0.10,-0.18,-0.79,9.77
7,43128,-0.13,-0.78,9.65,0.05,0.02,-0.14,-0.18,-0.79,9.77
6,43191,-0.15,-0.77,9.68,0.03,0.01,-0.09,-0.18,-0.79,9.77
6,43250,-0.15,-0.79,9.65,0.03,0.00,-0.11,-0.18,-0.79,9.77
5,43312,-0.12,-0.80,9.66,0.05,-0.01,-0.10,-0.18,-0.79,9.77
6,43374,-0.15,-0.77,9.66,0.03,0.02,-0.10,-0.18,-0.79,9.77
6,43435,-0.13,-0.78,9.63,0.03,0.00,-0.11,-0.18,-0.79,9.77
5,43497,-0.13,-0.77,9.62,0.04,0.01,-0.14,-0.18,-0.79,9.77
6,43558,-0.12,-0.79,9.64,0.05,0.01,-0.15,-0.18,-0.79,9.77
7,43620,-0.13,-0.78,9.63,0.04,0.01,-0.13,-0.18,-0.79,9.77
5,43681,-0.14,-0.78,9.61,0.03,0.00,-0.15,-0.18,-0.79,9.77
7,43742,-0.13,-0.77,9.63,0.05,0.01,-0.13,-0.18,-0.79,9.77
4,43802,-0.12,-0.79,9.64,0.05,0.00,-0.12,-0.18,-0.79,9.77
5,43865,-0.13,-0.78,9.63,0.04,0.01,-0.13,-0.18,-0.79,9.77
6,43926,-0.12,-0.77,9.64,0.04,0.00,-0.15,-0.18,-0.79,9.77
6,43987,-0.12,-0.79,9.62,0.03,0.00,-0.10,-0.18,-0.79,9.77
7,44049,-0.15,-0.77,9.64,0.03,0.01,-0.12,-0.18,-0.79,9.77
6,44110,-0.13,-0.77,9.63,0.04,0.01,-0.13,-0.18,-0.79,9.77
6,44172,-0.15,-0.79,9.64,0.02,0.00,-0.12,-0.18,-0.79,9.77
6,44233,-0.13,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
6,44294,-0.14,-0.78,9.66,0.03,0.00,-0.10,-0.18,-0.79,9.77
6,44355,-0.15,-0.79,9.63,0.02,0.00,-0.13,-0.18,-0.79,9.77
5,44418,-0.12,-0.77,9.65,0.05,-0.01,-0.11,-0.18,-0.79,9.77
6,44482,-0.14,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
7,44541,-0.14,-0.79,9.64,0.04,0.00,-0.12,-0.18,-0.79,9.77
6,44603,-0.13,-0.76,9.66,0.05,0.02,-0.10,-0.18,-0.79,9.77
6,44664,-0.15,-0.78,9.64,0.02,0.00,-0.12,-0.18,-0.79,9.77
7,44724,-0.13,-0.77,9.64,0.04,0.02,-0.12,-0.18,-0.79,9.77
6,44786,-0.13,-0.79,9.62,0.05,0.00,-0.13,-0.18,-0.79,9.77
6,44849,-0.14,-0.79,9.65,0.02,0.01,-0.14,-0.18,-0.79,9.77
5,44909,-0.14,-0.79,9.63,0.05,0.00,-0.10,-0.18,-0.79,9.77
6,44972,-0.15,-0.78,9.64,0.03,0.01,-0.12,-0.18,-0.79,9.77
6,45033,-0.13,-0.78,9.62,0.04,0.01,-0.14,-0.18,-0.79,9.77
6,45093,-0.15,-0.77,9.64,0.02,0.01,-0.12,-0.18,-0.79,9.77
6,45154,-0.15,-0.79,9.65,0.02,0.00,-0.11,-0.18,-0.79,9.77
7,45216,-0.14,-0.78,9.65,0.03,0.01,-0.11,-0.18,-0.79,9.77
6,45277,-0.12,-0.79,9.61,0.06,0.01,-0.14,-0.18,-0.79,9.77
7,45338,-0.12,-0.78,9.61,0.04,0.01,-0.11,-0.18,-0.79,9.77
5,45401,-0.13,-0.79,9.63,0.04,-0.01,-0.12,-0.18,-0.79,9.77
6,45463,-0.14,-0.78,9.66,0.03,0.00,-0.10,-0.18,-0.79,9.77
6,45524,-0.14,-0.78,9.64,0.04,0.01,-0.12,-0.18,-0.79,9.77
5,45585,-0.13,-0.79,9.62,0.05,0.00,-0.14,-0.18,-0.79,9.77
6,45647,-0.14,-0.80,9.63,0.03,0.00,-0.13,-0.18,-0.79,9.77
8,45708,-0.15,-0.77,9.64,0.04,0.00,-0.11,-0.18,-0.79,9.77
5,45770,-0.12,-0.79,9.68,0.02,0.00,-0.14,-0.18,-0.79,9.77
5,45832,-0.14,-0.80,9.61,0.04,-0.01,-0.16,-0.18,-0.79,9.77
